,airmass_relative,airmass_absolute,ghi,dni,dhi,apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time,sunrise,sunset,transit
2022-10-01 19:00:00+05:00,2.521954377801759,2.301741156607773,338.6824697408813,674.1674324974917,72.7179881192991,66.76470383838075,66.80014307194983,23.235296161619242,23.19985692805017,116.3198225161878,10.357921588612953,2022-10-02 16:49:52.295855+05:00,2022-10-02 04:35:15.980531+05:00,2022-10-01 22:42:23.761415+05:00
2022-10-01 20:00:00+05:00,1.8389158086448179,1.6783444766292113,514.085000381597,778.9708854850014,91.46560841509915,57.143588412121744,57.167294529429604,32.856411587878256,32.832705470570396,129.34672266433302,10.371328250985243,2022-10-02 16:49:52.297494+05:00,2022-10-02 04:35:15.985228+05:00,2022-10-01 22:42:23.761415+05:00
2022-10-01 21:00:00+05:00,1.533551131870676,1.3996437790702319,644.8358607823052,830.9526698340879,103.7664588264098,49.37213007257698,49.39001407717552,40.62786992742302,40.60998592282448,145.368148697236,10.384726893767947,2022-10-02 16:49:52.299126+05:00,2022-10-02 04:35:15.989947+05:00,2022-10-01 22:42:23.761415+05:00
2022-10-01 22:00:00+05:00,1.401239161907631,1.278885089120714,719.5792675579576,854.5398339693647,110.41545376726128,44.53223825264823,44.54734440386426,45.46776174735177,45.45265559613574,164.82237230301098,10.398117494500184,2022-10-02 16:49:52.300749+05:00,2022-10-02 04:35:15.994671+05:00,2022-10-01 22:42:23.761415+05:00
2022-10-01 23:00:00+05:00,1.3808110969688427,1.2602407717479114,732.4176897298674,858.2407258707943,111.53585993920285,43.66114294968346,43.67579787791219,46.33885705031654,46.32420212208781,186.3703679121884,10.411500030349998,2022-10-02 16:49:52.302366+05:00,2022-10-02 04:35:15.999406+05:00,2022-10-02 22:42:04.640030+05:00
2022-10-02 00:00:00+05:00,1.4641030475608825,1.3362597958743299,683.870035519425,847.0796997342669,106.0366744533876,46.98830925660334,47.004763141628175,43.01169074339666,42.995236858371825,206.96662013195757,10.424874478834681,2022-10-02 16:49:52.303986+05:00,2022-10-02 04:35:16.004138+05:00,2022-10-02 22:42:04.640030+05:00
2022-10-02 01:00:00+05:00,1.6866022026811756,1.539330663118659,574.670432668655,808.6165693737192,96.12480618114927,53.71459666166771,53.73547435837241,36.28540333833229,36.26452564162759,224.3966421874107,10.438240817500628,2022-10-02 16:49:52.305604+05:00,2022-10-02 04:35:16.008854+05:00,2022-10-02 22:42:04.640030+05:00
2022-10-02 02:00:00+05:00,2.172836459313043,1.9831076838662287,415.3290311121974,730.5317261726386,80.30529379273383,62.7030284958392,62.7326118517873,27.2969715041608,27.267388148212703,238.5204106051446,10.45159902330488,2022-10-02 16:49:52.307241+05:00,2022-10-02 04:35:16.013550+05:00,2022-10-02 22:42:04.640030+05:00
2022-10-02 03:00:00+05:00,3.393112636478343,3.0968312008862324,221.7915857653524,566.180285577085,56.61746401375902,73.03819466453538,73.08757572451157,16.96180533546461,16.912424275488426,250.2240039947656,10.464949073655589,2022-10-02 16:49:52.308893+05:00,2022-10-02 04:35:16.018218+05:00,2022-10-02 22:42:04.640030+05:00
2022-10-02 04:00:00+05:00,8.919317304903723,8.140496081231888,35.612694108832194,178.52704921331505,17.14046084264072,84.06096339125183,84.19151697546242,5.939036608748171,5.808483024537575,260.4924110671915,10.478290945888148,2022-10-02 16:49:52.310564+05:00,2022-10-02 04:35:16.022854+05:00,2022-10-02 22:42:04.640030+05:00
2022-10-02 05:00:00+05:00,,,0.0,0.0,0.0,95.62698620702302,95.62698620702302,-5.626986207023029,-5.626986207023029,270.17798165643455,10.491624616821355,2022-10-02 16:49:52.312250+05:00,2022-10-03 04:33:38.652995+05:00,2022-10-02 22:42:04.640030+05:00
2022-10-02 06:00:00+05:00,,,0.0,0.0,0.0,107.0546184498928,107.0546184498928,-17.054618449892804,-17.054618449892804,280.06771643759134,10.504950063725119,2022-10-02 16:49:52.313962+05:00,2022-10-03 04:33:38.652990+05:00,2022-10-02 22:42:04.640030+05:00
2022-10-02 07:00:00+05:00,,,0.0,0.0,0.0,118.11180814657341,118.11180814657341,-28.111808146573413,-28.111808146573413,291.0334818091525,10.518267263760208,2022-10-02 16:49:52.315696+05:00,2022-10-03 04:33:38.554218+05:00,2022-10-02 22:42:04.640030+05:00
2022-10-02 08:00:00+05:00,,,0.0,0.0,0.0,128.29186336211635,128.29186336211635,-38.29186336211634,-38.29186336211634,304.20642441269706,10.531576193672663,2022-10-02 16:49:52.317448+05:00,2022-10-03 04:33:38.558704+05:00,2022-10-02 22:42:04.640030+05:00
2022-10-02 09:00:00+05:00,,,0.0,0.0,0.0,136.7689046518954,136.7689046518954,-46.7689046518954,-46.7689046518954,321.0387795870747,10.544876830470457,2022-10-02 16:49:52.319214+05:00,2022-10-03 04:33:38.563167+05:00,2022-10-02 22:42:04.640030+05:00
2022-10-02 10:00:00+05:00,,,0.0,0.0,0.0,142.23884246900616,142.23884246900616,-52.23884246900615,-52.23884246900615,342.6193699676577,10.558169151256152,2022-10-02 16:49:52.320984+05:00,2022-10-03 04:33:38.567616+05:00,2022-10-02 22:42:04.640030+05:00
2022-10-02 11:00:00+05:00,,,0.0,0.0,0.0,143.26181346973715,143.26181346973715,-53.26181346973716,-53.26181346973716,7.424763477727254,10.571453132470197,2022-10-02 16:49:52.322766+05:00,2022-10-03 04:33:38.572060+05:00,2022-10-02 22:42:04.640030+05:00
2022-10-02 12:00:00+05:00,,,0.0,0.0,0.0,139.49021067286722,139.49021067286722,-49.49021067286722,-49.49021067286722,30.761952043882047,10.584728751120565,2022-10-02 16:49:52.324547+05:00,2022-10-03 04:33:38.576508+05:00,2022-10-02 22:42:04.640030+05:00
2022-10-02 13:00:00+05:00,,,0.0,0.0,0.0,132.07774595229856,132.07774595229856,-42.07774595229856,-42.07774595229856,49.51504494907181,10.597995984069712,2022-10-02 16:49:52.326322+05:00,2022-10-03 04:33:38.580968+05:00,2022-10-02 22:42:04.640030+05:00
2022-10-02 14:00:00+05:00,,,0.0,0.0,0.0,122.48420081311046,122.48420081311046,-32.48420081311046,-32.48420081311046,64.02357775668861,10.6112548076635,2022-10-02 16:49:52.328080+05:00,2022-10-03 04:33:38.585448+05:00,2022-10-02 22:42:04.640030+05:00
2022-10-02 15:00:00+05:00,,,0.0,0.0,0.0,111.72585386537662,111.72585386537662,-21.725853865376628,-21.725853865376628,75.75688111228203,10.624505198706174,2022-10-02 16:49:52.329830+05:00,2022-10-03 04:33:38.589954+05:00,2022-10-02 22:42:04.640030+05:00
2022-10-02 16:00:00+05:00,,,0.0,0.0,0.0,100.41790357897492,100.41790357897492,-10.41790357897492,-10.41790357897492,85.99143146455111,10.637747133849189,2022-10-02 16:49:52.331560+05:00,2022-10-03 04:33:38.594492+05:00,2022-10-02 22:42:04.640030+05:00
2022-10-02 17:00:00+05:00,23.42860508460841,21.382854915939433,1.019614512971814,8.622808393270446,0.8150058186386522,88.6403136290932,88.96687683449133,1.3596863709067943,1.0331231655086708,95.68641390371027,10.650980589380197,2022-10-03 16:50:51.818257+05:00,2022-10-03 04:33:38.599057+05:00,2022-10-02 22:42:04.640030+05:00
2022-10-02 18:00:00+05:00,4.581265763451826,4.181236603608415,137.19812962320947,441.75767600016894,42.66764618705514,77.64388528144997,77.71147649670436,12.356114718550025,12.288523503295641,105.64369130395585,10.664205541863339,2022-10-03 16:50:51.819953+05:00,2022-10-03 04:33:38.603662+05:00,2022-10-02 22:42:04.640030+05:00
2022-10-02 19:00:00+05:00,2.5451546363527173,2.32291560386214,335.5815493868348,675.8778426322726,71.40259256558846,66.99148619272484,67.02730733473433,23.008513807275165,22.97269266526567,116.6716533954048,10.677421967870032,2022-10-03 16:50:51.821630+05:00,2022-10-03 04:33:38.608298+05:00,2022-10-02 22:42:04.640030+05:00
2022-10-02 20:00:00+05:00,1.8521203756816587,1.6903960409522645,510.77766851208366,781.1409768831533,90.02047850679338,57.40859710606565,57.4325430657939,32.59140289393435,32.5674569342061,129.69515311366956,10.690629843411443,2022-10-03 16:50:51.823288+05:00,2022-10-03 04:33:38.612961+05:00,2022-10-02 22:42:04.640030+05:00
2022-10-02 21:00:00+05:00,1.5433995512025018,1.4086322494022583,641.2719944885712,833.1663809047409,102.236569210987,49.68629970777429,49.704382327666295,40.31370029222571,40.295617672333705,145.68319444845645,10.703829145000782,2022-10-03 16:50:51.824926+05:00,2022-10-03 04:33:38.617644+05:00,2022-10-02 22:42:04.640030+05:00
2022-10-02 22:00:00+05:00,1.4100377725998041,1.2869154185070832,715.7097613414498,856.6989384882838,108.82982065478916,44.895645833888814,44.91094417460263,45.104354166111186,45.08905582539737,165.04279510741594,10.717019848976634,2022-10-03 16:50:51.826561+05:00,2022-10-03 04:33:38.622341+05:00,2022-10-02 22:42:04.640030+05:00
2022-10-02 23:00:00+05:00,1.3898987734530879,1.2685349261409642,728.2134320762667,860.3099054030616,109.91666051407037,44.05350810038697,44.06836465098136,45.94649189961303,45.93163534901864,186.43693510569864,10.730201931219199,2022-10-03 16:50:51.828191+05:00,2022-10-03 04:33:38.627042+05:00,2022-10-03 22:41:45.817565+05:00
2022-10-03 00:00:00+05:00,1.474872557323156,1.3460889284210975,679.3259195943913,849.0395326687898,104.39977367418771,47.378755868172675,47.395435197988924,42.621244131827325,42.604564802011076,206.88506567403005,10.743375368030684,2022-10-03 16:50:51.829822+05:00,2022-10-03 04:33:38.631738+05:00,2022-10-03 22:41:45.817565+05:00
2022-10-03 01:00:00+05:00,1.7014979992570411,1.5529257813892015,569.8135013239383,810.2836371043097,94.50003006400675,54.08380157707642,54.104961546155984,35.91619842292358,35.895038453844016,224.22318675024664,10.756540135640535,2022-10-03 16:50:51.831458+05:00,2022-10-03 04:33:38.636419+05:00,2022-10-03 22:41:45.817565+05:00
2022-10-03 02:00:00+05:00,2.19827045678882,2.0063208233592924,410.23174899221533,731.4062896097993,78.72191551454557,63.047613348593515,63.07763139887767,26.95238665140648,26.922368601122333,238.30404876368223,10.769696209732501,2022-10-03 16:50:51.833100+05:00,2022-10-03 04:33:38.641079+05:00,2022-10-03 22:41:45.817565+05:00
2022-10-03 03:00:00+05:00,3.4558691793504157,3.154107937867088,216.67961372315492,564.3648449056979,55.095007233590934,73.3626919334611,73.4130532191888,16.637308066538914,16.5869467808112,249.99009263636643,10.782843566485099,2022-10-03 16:50:51.834764+05:00,2022-10-03 04:33:38.645711+05:00,2022-10-03 22:41:45.817565+05:00
2022-10-03 04:00:00+05:00,9.332681374714797,8.517765829059906,32.18251367808175,168.02785156746637,15.693988665998504,84.36851876105494,84.5048890138878,5.631481238945056,5.495110986112192,260.2506751842173,10.79598218191677,2022-10-03 16:50:51.836448+05:00,2022-10-03 04:33:38.650310+05:00,2022-10-03 22:41:45.817565+05:00
2022-10-03 05:00:00+05:00,,,0.0,0.0,0.0,95.93624287781343,95.93624287781343,-5.9362428778134335,-5.9362428778134335,269.9309666669834,10.809112031565746,2022-10-03 16:50:51.838152+05:00,2022-10-04 04:32:01.667499+05:00,2022-10-03 22:41:45.817565+05:00
2022-10-03 06:00:00+05:00,,,0.0,0.0,0.0,107.3681173718744,107.3681173718744,-17.36811737187441,-17.36811737187441,279.8162023243736,10.822233091406815,2022-10-03 16:50:51.839870+05:00,2022-10-04 04:32:01.667494+05:00,2022-10-03 22:41:45.817565+05:00
2022-10-03 07:00:00+05:00,,,0.0,0.0,0.0,118.43853869802898,118.43853869802898,-28.43853869802898,-28.43853869802898,290.78158166889057,10.83534533733473,2022-10-03 16:50:51.841616+05:00,2022-10-04 04:32:01.569645+05:00,2022-10-03 22:41:45.817565+05:00
2022-10-03 08:00:00+05:00,,,0.0,0.0,0.0,128.64097804579913,128.64097804579913,-38.64097804579912,-38.64097804579912,303.97074256893507,10.84844874470582,2022-10-03 16:50:51.843380+05:00,2022-10-04 04:32:01.574094+05:00,2022-10-03 22:41:45.817565+05:00
2022-10-03 09:00:00+05:00,,,0.0,0.0,0.0,137.1458129893967,137.1458129893967,-47.1458129893967,-47.1458129893967,320.86642339471706,10.86154328934208,2022-10-03 16:50:51.845160+05:00,2022-10-04 04:32:01.578521+05:00,2022-10-03 22:41:45.817565+05:00
2022-10-03 10:00:00+05:00,,,0.0,0.0,0.0,142.63346444517543,142.63346444517543,-52.63346444517545,-52.63346444517545,342.60004064904103,10.874628946934536,2022-10-03 16:50:51.846949+05:00,2022-10-04 04:32:01.582934+05:00,2022-10-03 22:41:45.817565+05:00
2022-10-03 11:00:00+05:00,,,0.0,0.0,0.0,143.6387357975508,143.6387357975508,-53.63873579755078,-53.63873579755078,7.621754998162658,10.887705692759482,2022-10-03 16:50:51.848737+05:00,2022-10-04 04:32:01.587342+05:00,2022-10-03 22:41:45.817565+05:00
2022-10-03 12:00:00+05:00,,,0.0,0.0,0.0,139.8146053653393,139.8146053653393,-49.814605365339304,-49.814605365339304,31.10929032179422,10.900773502347874,2022-10-03 16:50:51.850531+05:00,2022-10-04 04:32:01.591752+05:00,2022-10-03 22:41:45.817565+05:00
2022-10-03 13:00:00+05:00,,,0.0,0.0,0.0,132.34539489177084,132.34539489177084,-42.345394891770844,-42.345394891770844,49.906658612709066,10.913832351303427,2022-10-03 16:50:51.852320+05:00,2022-10-04 04:32:01.596176+05:00,2022-10-03 22:41:45.817565+05:00
2022-10-03 14:00:00+05:00,,,0.0,0.0,0.0,122.70964155208085,122.70964155208085,-32.70964155208086,-32.70964155208086,64.40804077711482,10.926882214720536,2022-10-03 16:50:51.854096+05:00,2022-10-04 04:32:01.600620+05:00,2022-10-03 22:41:45.817565+05:00
2022-10-03 15:00:00+05:00,,,0.0,0.0,0.0,111.92585105003405,111.92585105003405,-21.925851050034048,-21.925851050034048,76.12330317825268,10.939923067948257,2022-10-03 16:50:51.855852+05:00,2022-10-04 04:32:01.605091+05:00,2022-10-03 22:41:45.817565+05:00
2022-10-03 16:00:00+05:00,,,0.0,0.0,0.0,100.60679827802724,100.60679827802724,-10.606798278027245,-10.606798278027245,86.34374447020485,10.952954886466614,2022-10-03 16:50:51.857596+05:00,2022-10-04 04:32:01.609593+05:00,2022-10-03 22:41:45.817565+05:00
2022-10-03 17:00:00+05:00,24.74568652976064,22.5849308121552,0.7579380852283157,7.00458354879433,0.6128452896293893,88.81309154611276,89.15701375060043,1.186908453887245,0.8429862493995687,96.03213448987276,10.965977645108069,2022-10-04 16:51:51.568474+05:00,2022-10-04 04:32:01.614128+05:00,2022-10-03 22:41:45.817565+05:00
2022-10-03 18:00:00+05:00,4.653046882395227,4.246749904401508,134.38055623370954,440.93136622573326,41.54609876401712,77.84589847326534,77.91457042936176,12.154101526734667,12.08542957063824,105.98966608801601,10.978991319192573,2022-10-04 16:51:51.570184+05:00,2022-10-04 04:32:01.618696+05:00,2022-10-03 22:41:45.817565+05:00
2022-10-03 19:00:00+05:00,2.5689399712274232,2.3446240394653755,332.44934207514586,677.5961082784811,70.0816099194252,67.21938194298019,67.2555938386758,22.780618057019815,22.74440616132421,117.02072714484945,10.991995883887284,2022-10-04 16:51:51.571874+05:00,2022-10-04 04:32:01.623296+05:00,2022-10-03 22:41:45.817565+05:00
