Year,Month,Day,Day of Week,Hour of Day,temp,dew,humidity,precip,precipprob,PrecipType_freezingrain,"PrecipType_freezingrain,snow",PrecipType_ice,PrecipType_rain,"PrecipType_rain,snow",PrecipType_snow,"PrecipType_snow,ice",snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarenergy,Price.INDIANA.HUB,Price.MINN.HUB,Price.MS.HUB,Price.TEXAS.HUB,Price.Day-Ahead,Forecast_load,Price.ILLINOIS.HUB
2021.0,1.0,1.0,4.0,22.0,33.0,32.0,96.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,277.0,1012.4,100.0,3.6,0.0,19.43,13.38,18.81,19.17,20.16,70264.0,18.95
2021.0,1.0,2.0,5.0,22.0,33.0,33.0,99.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,1.15,0.0,2.8,99.0,1014.3,100.0,0.8,0.0,20.52,20.04,20.22,20.99,20.94,75389.0,20.19
2021.0,1.0,2.0,5.0,23.0,33.0,33.0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,1.23,0.0,4.8,163.0,1014.0,100.0,1.2,0.0,19.91,18.95,20.27,21.12,20.06,73734.0,19.68
2021.0,1.0,3.0,6.0,0.0,33.0,32.9,99.89,0.01,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08,1.31,0.0,4.8,207.0,1013.5,54.0,0.7,0.0,19.75,23.49,20.15,21.02,19.67,71312.0,19.51
2021.0,1.0,3.0,6.0,1.0,32.9,32.0,96.17,0.01,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08,1.39,0.0,4.8,223.0,1013.6,54.0,0.7,0.0,18.27,22.49,18.93,19.71,19.54,68271.0,18.03
2021.0,1.0,3.0,6.0,2.0,32.9,32.0,96.18,0.02,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08,1.48,0.0,5.8,242.0,1013.8,100.0,2.5,0.0,18.4,21.26,18.93,19.7,19.43,66621.0,18.12
2021.0,1.0,3.0,6.0,3.0,32.9,31.9,96.12,0.01,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08,1.56,0.0,7.6,250.0,1014.0,100.0,4.6,0.0,19.15,20.91,19.45,20.23,19.47,65749.0,18.83
2021.0,1.0,3.0,6.0,4.0,31.9,30.9,95.87,0.01,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08,1.64,0.0,7.6,261.0,1014.0,100.0,8.7,0.0,19.98,18.6,19.88,20.68,19.28,65410.0,19.63
2021.0,1.0,3.0,6.0,5.0,30.9,30.9,99.83,0.01,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08,1.72,0.0,6.6,261.0,1014.2,100.0,5.8,0.0,19.62,18.64,20.1,20.87,18.96,65410.0,19.25
2021.0,1.0,3.0,6.0,6.0,30.1,29.3,96.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,1.8,0.0,7.6,270.0,1014.9,100.0,4.2,0.0,18.99,17.76,20.87,21.57,19.23,65973.0,18.6
2021.0,1.0,3.0,6.0,7.0,30.0,29.3,96.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,1.89,0.0,7.6,270.0,1015.6,100.0,4.8,0.1,19.81,18.34,21.85,22.48,19.73,67391.0,19.39
2021.0,1.0,3.0,6.0,8.0,30.0,29.2,96.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,1.97,0.0,8.5,270.0,1016.0,100.0,3.6,0.0,20.29,19.02,25.53,26.05,20.63,69862.0,19.85
2021.0,1.0,3.0,6.0,9.0,30.0,29.3,96.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94,0.0,7.6,270.0,1016.5,100.0,3.2,0.1,20.5,19.32,24.26,24.72,21.14,72122.0,20.07
2021.0,1.0,3.0,6.0,10.0,30.0,29.2,96.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,10.6,270.0,1017.3,100.0,3.6,0.1,20.38,18.87,21.21,21.79,21.93,73280.0,19.96
2021.0,1.0,3.0,6.0,11.0,30.8,30.0,96.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87,0.0,10.7,277.0,1017.4,100.0,1.0,0.2,20.85,19.22,20.31,20.94,21.37,73275.0,20.46
2021.0,1.0,3.0,6.0,12.0,30.9,30.1,96.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84,0.0,10.7,268.0,1016.8,100.0,4.8,0.7,20.73,19.34,20.04,20.6,20.64,72301.0,20.39
2021.0,1.0,3.0,6.0,13.0,30.1,29.2,96.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,7.8,295.0,1016.5,100.0,6.1,0.5,20.87,19.71,20.08,20.6,19.98,70991.0,20.56
2021.0,1.0,3.0,6.0,14.0,30.1,28.3,92.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77,0.0,5.9,251.0,1017.0,100.0,9.8,0.4,20.52,19.43,19.63,20.17,19.69,69692.0,20.24
2021.0,1.0,3.0,6.0,15.0,29.3,27.3,92.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74,0.0,4.9,251.0,1017.7,100.0,8.9,0.3,20.42,19.41,19.39,19.89,20.19,68739.0,20.13
2021.0,1.0,3.0,6.0,16.0,28.3,27.3,95.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71,0.0,5.9,232.0,1018.5,100.0,5.6,0.1,20.82,19.62,19.53,20.0,20.74,68246.0,20.72
2021.0,1.0,3.0,6.0,17.0,28.2,26.3,92.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,5.0,232.0,1018.4,100.0,7.4,0.0,23.19,21.04,21.28,21.65,23.2,68934.0,24.65
2021.0,1.0,3.0,6.0,18.0,28.0,25.3,89.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.0,0.1,355.0,1018.2,100.0,8.7,0.0,24.44,20.2,22.93,23.22,24.67,71949.0,29.47
2021.0,1.0,3.0,6.0,19.0,26.2,23.5,89.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,0.1,357.0,1018.4,100.0,7.8,0.0,31.86,4.34,30.38,30.74,23.57,76092.0,66.18
2021.0,1.0,3.0,6.0,20.0,24.6,23.5,95.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,2.8,96.0,1018.6,100.0,5.1,0.0,22.13,13.9,21.27,21.64,22.79,76709.0,33.04
2021.0,1.0,3.0,6.0,21.0,25.2,24.3,96.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.0,5.8,98.0,1018.5,54.0,1.5,0.0,21.81,15.47,21.07,21.49,21.68,75893.0,28.2
2021.0,1.0,3.0,6.0,22.0,24.4,23.3,95.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51,0.0,3.9,100.0,1018.2,54.0,0.9,0.0,20.98,19.62,20.29,20.78,20.76,74525.0,21.8
2021.0,1.0,4.0,0.0,22.0,30.6,29.8,96.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,18.3,14.4,301.0,1015.3,100.0,3.4,0.0,20.98,19.62,20.29,20.78,21.58,78448.0,21.8
2021.0,1.0,4.0,0.0,23.0,30.7,29.8,96.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,17.2,9.6,301.0,1015.3,100.0,1.9,0.0,21.1,18.93,20.17,20.67,20.78,75685.0,31.56
2021.0,1.0,5.0,1.0,0.0,30.7,29.9,96.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,20.5,13.7,303.0,1015.8,100.0,4.1,0.0,19.95,19.66,19.04,19.44,20.58,72422.0,24.39
2021.0,1.0,5.0,1.0,1.0,30.8,29.1,93.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,14.6,310.0,1016.2,100.0,6.7,0.0,20.96,12.68,19.93,20.28,20.21,69642.0,29.67
2021.0,1.0,5.0,1.0,2.0,30.7,29.9,96.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,12.8,311.0,1016.7,100.0,4.9,0.0,20.65,13.82,19.73,20.1,20.14,68114.0,27.48
2021.0,1.0,5.0,1.0,3.0,31.8,30.7,95.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,11.3,320.0,1017.1,100.0,4.7,0.0,21.35,18.38,20.47,20.9,20.18,67315.0,22.95
2021.0,1.0,5.0,1.0,4.0,31.9,30.8,95.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,19.7,12.6,312.0,1017.5,100.0,4.7,0.0,21.04,19.1,20.22,20.68,20.17,67192.0,20.99
2021.0,1.0,5.0,1.0,5.0,32.9,31.9,96.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,19.7,13.1,312.0,1018.1,100.0,3.9,0.0,22.22,19.95,21.34,21.78,21.46,67953.0,21.95
2021.0,1.0,5.0,1.0,6.0,32.9,31.0,92.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,12.2,329.0,1018.3,100.0,7.5,0.0,30.0,26.41,29.07,29.73,25.7,70405.0,30.08
2021.0,1.0,5.0,1.0,7.0,32.0,30.9,95.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,9.0,303.0,1019.4,100.0,6.8,0.1,52.18,46.06,51.3,52.77,32.22,75319.0,51.65
2021.0,1.0,5.0,1.0,8.0,32.0,30.1,92.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,319.0,1020.4,100.0,6.5,0.0,63.34,54.22,62.42,64.47,29.61,81320.0,62.99
2021.0,1.0,5.0,1.0,9.0,32.0,30.0,92.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,310.0,1020.9,100.0,6.2,0.2,25.27,22.86,24.63,25.19,28.26,83609.0,25.2
2021.0,1.0,5.0,1.0,10.0,32.0,29.3,89.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,284.0,1021.2,100.0,6.0,0.4,24.12,19.66,23.09,23.65,27.53,83020.0,24.25
2021.0,1.0,5.0,1.0,11.0,31.9,29.3,89.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,273.0,1021.3,100.0,5.0,0.5,22.18,16.89,20.96,21.55,26.37,81650.0,25.66
2021.0,1.0,5.0,1.0,12.0,30.9,29.2,93.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,279.0,1020.9,100.0,5.0,0.5,21.63,17.16,20.27,20.96,24.83,80148.0,23.61
2021.0,1.0,5.0,1.0,13.0,31.9,30.0,92.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,271.0,1020.5,100.0,4.0,0.4,21.28,18.09,19.85,20.52,23.62,78796.0,21.96
2021.0,1.0,5.0,1.0,14.0,30.9,29.2,93.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,282.0,1021.1,100.0,3.4,0.4,21.07,17.79,19.6,20.27,23.02,77706.0,22.33
2021.0,1.0,5.0,1.0,15.0,30.1,29.2,96.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,270.0,1022.1,100.0,3.4,0.3,20.55,17.95,19.04,19.62,22.56,76818.0,21.24
2021.0,1.0,5.0,1.0,16.0,30.0,29.2,96.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,1022.9,100.0,1.7,0.1,21.18,18.07,19.58,20.15,23.94,76087.0,22.76
2021.0,1.0,5.0,1.0,17.0,29.2,29.1,99.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,1023.5,100.0,1.1,0.0,27.99,19.38,22.95,23.52,32.78,76268.0,41.72
2021.0,1.0,5.0,1.0,18.0,29.9,29.1,96.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,353.0,1023.4,54.0,1.1,0.0,28.54,21.83,26.51,26.76,35.16,78626.0,39.93
2021.0,1.0,5.0,1.0,19.0,29.9,29.0,96.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,44.0,1023.9,100.0,1.9,0.0,22.29,20.19,20.98,21.23,34.28,82068.0,31.53
2021.0,1.0,5.0,1.0,20.0,29.8,29.0,96.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.5,100.0,2.4,0.0,21.86,19.69,20.85,21.07,32.33,82656.0,21.68
2021.0,1.0,5.0,1.0,21.0,29.1,29.0,99.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,31.0,1024.4,100.0,0.9,0.0,21.47,19.04,20.65,20.89,30.55,81741.0,21.29
2021.0,1.0,5.0,1.0,22.0,29.7,28.9,96.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,71.0,1024.8,54.0,0.9,0.0,20.91,19.71,20.1,20.31,28.23,80117.0,20.51
2021.0,1.0,6.0,2.0,22.0,31.9,27.1,82.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,69.0,1027.3,16.8,9.9,0.0,20.91,19.71,20.1,20.31,24.39,79439.0,20.51
2021.0,1.0,6.0,2.0,23.0,32.6,26.8,79.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,71.0,1027.7,79.6,9.9,0.0,21.32,19.78,20.45,20.66,22.73,76466.0,20.31
2021.0,1.0,7.0,3.0,0.0,31.5,27.7,85.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,70.0,1027.2,75.8,9.9,0.0,22.3,19.49,21.1,21.17,21.6,73005.0,21.83
2021.0,1.0,7.0,3.0,1.0,31.4,26.6,82.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,77.0,1026.8,84.7,9.9,0.0,20.8,18.86,19.68,19.8,20.88,70193.0,19.82
2021.0,1.0,7.0,3.0,2.0,32.2,26.5,79.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,67.0,1026.8,88.5,9.9,0.0,20.34,18.28,19.25,19.41,20.58,68428.0,19.37
2021.0,1.0,7.0,3.0,3.0,32.5,26.7,78.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,66.0,1026.8,100.0,9.9,0.0,20.41,18.3,19.29,19.43,20.76,67484.0,19.41
2021.0,1.0,7.0,3.0,4.0,32.8,26.8,78.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,67.0,1026.6,100.0,9.9,0.0,20.64,18.49,19.44,19.55,21.02,67246.0,19.56
2021.0,1.0,7.0,3.0,5.0,32.8,26.8,78.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,58.0,1027.0,100.0,9.9,0.0,20.54,18.64,19.39,19.55,21.19,67818.0,19.49
2021.0,1.0,7.0,3.0,6.0,32.9,26.8,78.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,59.0,1026.9,100.0,9.9,0.0,22.25,20.01,20.96,20.97,24.89,69962.0,21.1
2021.0,1.0,7.0,3.0,7.0,32.9,26.8,77.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,68.0,1027.0,100.0,9.9,0.1,27.29,24.66,25.96,25.84,31.08,74424.0,26.05
2021.0,1.0,7.0,3.0,8.0,33.0,27.7,80.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,58.0,1027.4,100.0,9.9,0.0,43.44,39.98,41.42,42.07,30.75,80263.0,41.55
2021.0,1.0,7.0,3.0,9.0,33.8,26.8,75.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,59.0,1027.5,100.0,9.9,0.1,56.53,51.05,53.86,52.78,29.91,82887.0,54.27
2021.0,1.0,7.0,3.0,10.0,33.9,26.9,75.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,1027.3,100.0,9.9,0.2,38.6,35.34,36.87,36.18,30.31,83160.0,37.23
2021.0,1.0,7.0,3.0,11.0,35.7,26.9,70.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,40.0,1026.3,100.0,9.9,0.4,29.91,27.84,28.72,28.13,30.6,82617.0,28.92
2021.0,1.0,7.0,3.0,12.0,36.8,27.0,67.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,31.0,1025.6,100.0,9.9,0.6,28.2,26.52,27.18,26.76,28.92,81760.0,27.38
2021.0,1.0,7.0,3.0,13.0,37.6,27.0,65.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,48.0,1024.8,100.0,9.9,0.6,25.43,24.21,24.54,24.13,26.91,80901.0,24.74
2021.0,1.0,7.0,3.0,14.0,36.9,28.0,69.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,13.4,48.0,1024.7,100.0,9.9,0.5,28.6,27.17,27.51,26.93,26.65,80133.0,27.76
2021.0,1.0,7.0,3.0,15.0,36.8,28.0,70.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,40.0,1024.7,100.0,9.9,0.3,25.95,24.93,24.97,24.43,25.83,79431.0,25.12
2021.0,1.0,7.0,3.0,16.0,35.7,26.2,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,14.7,41.0,1024.6,100.0,9.9,0.1,25.94,24.81,24.94,24.49,27.55,78799.0,24.85
2021.0,1.0,7.0,3.0,17.0,34.8,27.6,74.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,40.0,1024.8,100.0,9.9,0.0,30.4,29.43,29.48,29.09,33.36,79050.0,29.13
2021.0,1.0,7.0,3.0,18.0,34.8,25.8,69.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,39.0,1025.1,100.0,9.9,0.0,26.6,33.46,28.66,28.39,34.82,81174.0,26.45
2021.0,1.0,7.0,3.0,19.0,34.7,24.8,66.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,32.0,1024.9,100.0,9.9,0.0,28.3,28.99,28.32,28.46,30.94,83994.0,27.35
2021.0,1.0,7.0,3.0,20.0,33.8,24.3,67.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,38.0,1025.2,100.0,9.9,0.0,27.31,26.66,26.94,27.03,30.19,84236.0,26.22
2021.0,1.0,7.0,3.0,21.0,33.8,24.6,68.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,29.0,1025.2,100.0,9.9,0.0,25.98,25.18,25.53,25.45,27.0,83092.0,24.93
2021.0,1.0,7.0,3.0,22.0,33.8,25.3,70.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,1024.9,100.0,9.9,0.0,22.73,21.96,22.26,22.1,25.0,81403.0,21.81
2021.0,1.0,7.0,3.0,23.0,33.8,26.1,73.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,22.0,1024.6,100.0,9.9,0.0,22.29,21.49,21.74,21.62,22.71,78634.0,21.41
2021.0,1.0,8.0,4.0,1.0,33.7,26.2,73.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,30.0,1023.7,100.0,9.9,0.0,21.97,20.93,21.27,21.16,21.82,73667.0,21.01
2021.0,1.0,8.0,4.0,2.0,32.9,27.0,78.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,29.0,1023.8,100.0,9.9,0.0,21.81,20.66,21.1,21.01,21.76,71849.0,20.85
2021.0,1.0,8.0,4.0,3.0,32.9,27.0,78.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,20.0,1023.8,100.0,9.9,0.0,22.17,20.75,21.42,21.31,21.82,70910.0,21.15
2021.0,1.0,8.0,4.0,4.0,32.9,26.8,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,21.0,1023.6,100.0,9.9,0.0,21.78,20.4,21.01,20.91,22.19,70687.0,20.73
2021.0,1.0,8.0,4.0,5.0,32.9,26.1,75.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,19.0,1023.7,100.0,9.9,0.0,21.84,20.54,21.09,20.99,23.79,71218.0,20.74
2021.0,1.0,8.0,4.0,6.0,32.8,25.2,73.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,28.0,1024.0,100.0,9.9,0.0,21.98,20.88,21.36,21.39,28.19,73254.0,20.94
2021.0,1.0,8.0,4.0,7.0,31.8,25.9,78.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,12.0,1024.2,100.0,9.9,0.1,23.73,24.64,23.93,24.81,39.03,77377.0,22.96
2021.0,1.0,8.0,4.0,8.0,31.8,24.9,75.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,11.0,13.0,1024.9,99.4,9.9,0.0,23.62,29.2,25.52,28.63,38.27,82838.0,23.54
2021.0,1.0,8.0,4.0,9.0,33.0,24.1,69.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,12.3,30.0,1025.1,88.7,9.9,0.3,26.91,34.73,29.53,30.43,35.54,85625.0,26.99
2021.0,1.0,8.0,4.0,10.0,34.5,25.0,67.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,44.0,1024.8,88.7,9.9,0.5,30.67,38.01,32.95,33.44,34.35,86067.0,30.62
2021.0,1.0,8.0,4.0,11.0,33.0,25.9,74.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,13.8,345.0,1024.7,98.8,9.9,0.4,26.92,29.78,27.39,27.04,32.97,85577.0,26.37
2021.0,1.0,8.0,4.0,12.0,33.8,26.0,72.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,1.0,1023.9,99.9,9.9,0.4,35.53,44.99,38.1,38.51,30.79,84567.0,35.42
2021.0,1.0,8.0,4.0,13.0,33.9,26.8,74.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,11.9,1.0,1023.1,100.0,9.9,0.5,27.55,26.76,26.63,25.96,28.94,83202.0,26.42
2021.0,1.0,8.0,4.0,14.0,34.7,26.2,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,14.0,359.0,1022.8,100.0,9.9,0.3,27.14,26.14,26.21,25.97,27.96,81815.0,26.03
2021.0,1.0,8.0,4.0,15.0,33.7,28.1,79.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,16.6,349.0,1023.0,100.0,9.9,0.1,24.86,23.94,24.14,23.99,26.65,80542.0,23.81
2021.0,1.0,8.0,4.0,16.0,32.9,28.2,82.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,15.4,350.0,1023.4,100.0,9.9,0.1,24.59,25.13,24.57,24.59,27.78,79518.0,23.7
2021.0,1.0,8.0,4.0,17.0,32.0,28.2,85.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,12.4,350.0,1023.6,100.0,9.9,0.0,30.29,30.6,30.28,31.08,32.5,79509.0,29.2
2021.0,1.0,8.0,4.0,18.0,31.9,28.2,85.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,343.0,1023.9,100.0,9.9,0.0,34.54,45.76,38.6,40.07,37.48,81340.0,34.73
2021.0,1.0,8.0,4.0,19.0,31.9,28.2,85.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,11.1,350.0,1024.0,100.0,9.9,0.0,29.14,28.32,29.04,29.86,30.89,83863.0,28.1
2021.0,1.0,8.0,4.0,20.0,31.9,28.2,86.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,342.0,1024.2,100.0,9.9,0.0,27.91,26.54,27.49,28.29,31.03,83842.0,26.86
2021.0,1.0,8.0,4.0,21.0,32.8,28.1,82.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,350.0,1023.9,100.0,9.9,0.0,26.28,25.18,25.82,26.53,28.3,82617.0,25.28
2021.0,1.0,8.0,4.0,22.0,31.8,28.0,85.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,350.0,1024.0,100.0,9.9,0.0,24.05,22.88,23.63,24.06,25.72,81372.0,23.09
2021.0,1.0,9.0,5.0,22.0,28.9,21.2,72.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,289.0,1028.3,100.0,9.9,0.0,24.05,22.88,23.63,24.06,23.95,78477.0,23.09
2021.0,1.0,10.0,6.0,22.0,25.9,21.0,81.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,292.0,1028.9,100.0,9.3,0.0,25.68,23.09,25.54,26.37,25.42,79064.0,24.86
